wall_time,sim_time,frame,dt,steer_raw,steer_cmd,throttle,brake,reverse,speed_kmh,loc_x,loc_y,loc_z,yaw,cte,heading_err_deg,lane_width,curvature,on_junction,kss,sleep_hours,session_type,input_device,event_flag
1781527292.391818,56.6114,1463407,0.0500,0.10614,0.10614,1.0000,0.0000,0,0.000,202.875,-356.372,0.014,91.313,-0.0006,-0.001,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.442854,56.6614,1463408,0.0500,0.10402,0.10402,1.0000,0.0000,0,1.373,202.874,-356.366,0.014,91.332,-0.0003,0.017,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.494052,56.7114,1463409,0.0500,0.10194,0.10194,1.0000,0.0000,0,4.526,202.871,-356.319,0.014,91.445,0.0023,0.131,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.545089,56.7614,1463410,0.0500,0.09990,0.09990,1.0000,0.0000,0,6.923,202.864,-356.237,0.015,91.623,0.0070,0.309,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.595621,56.8114,1463411,0.0500,0.09790,0.09790,1.0000,0.0000,0,8.985,202.855,-356.124,0.015,91.873,0.0135,0.559,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.645655,56.8614,1463412,0.0500,0.09594,0.09594,1.0000,0.0000,0,10.706,202.843,-355.985,0.016,92.170,0.0219,0.855,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.698701,56.9114,1463413,0.0500,0.09402,0.09402,1.0000,0.0000,0,12.213,202.829,-355.824,0.017,92.504,0.0323,1.189,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.749743,56.9614,1463414,0.0500,0.09214,0.09214,1.0000,0.0000,0,13.603,202.813,-355.644,0.018,92.869,0.0448,1.555,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.800277,57.0114,1463415,0.0500,0.09030,0.09030,1.0000,0.0000,0,14.923,202.793,-355.446,0.019,93.262,0.0595,1.948,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.851319,57.0614,1463416,0.0500,0.08849,0.08849,1.0000,0.0000,0,16.203,202.771,-355.229,0.020,93.679,0.0767,2.365,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.902373,57.1114,1463417,0.0500,0.08525,0.08525,1.0000,0.0000,0,17.457,202.746,-354.995,0.021,94.119,0.0967,2.804,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527292.952444,57.1614,1463418,0.0500,0.06297,0.06297,1.0000,0.0000,0,18.696,202.717,-354.744,0.021,94.574,0.1196,3.260,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527293.003031,57.2114,1463419,0.0500,0.05436,0.05436,1.0000,0.0000,0,19.801,202.686,-354.477,0.022,94.975,0.1442,3.661,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527293.054070,57.2614,1463420,0.0500,0.05180,0.05180,1.0000,0.0000,0,20.202,202.654,-354.201,0.022,95.330,0.1699,4.015,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527293.105121,57.3114,1463421,0.0500,0.03901,0.03901,1.0000,0.0000,0,20.763,202.621,-353.918,0.022,95.660,0.1968,4.346,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.155162,57.3614,1463422,0.0500,0.03235,0.03235,1.0000,0.0000,0,22.043,202.586,-353.622,0.022,95.948,0.2255,4.634,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.205257,57.4114,1463423,0.0500,0.03170,0.03170,1.0000,0.0000,0,22.900,202.548,-353.312,0.022,96.190,0.2560,4.875,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.255296,57.4614,1463424,0.0500,0.03106,0.03106,1.0000,0.0000,0,24.219,202.508,-352.986,0.021,96.407,0.2888,5.092,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.305832,57.5114,1463425,0.0500,0.03044,0.03044,1.0000,0.0000,0,25.886,202.464,-352.637,0.021,96.623,0.3248,5.309,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.356698,57.5614,1463426,0.0500,0.02983,0.02983,1.0000,0.0000,0,27.216,202.416,-352.270,0.021,96.866,0.3639,5.552,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.406753,57.6114,1463427,0.0500,0.02924,0.02924,1.0000,0.0000,0,28.526,202.365,-351.884,0.021,97.087,0.4064,5.773,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.456944,57.6614,1463428,0.0500,0.02865,0.02865,1.0000,0.0000,0,29.823,202.310,-351.481,0.021,97.340,0.4521,6.025,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.506975,57.7114,1463429,0.0500,0.02808,0.02808,1.0000,0.0000,0,31.105,202.251,-351.060,0.021,97.573,0.5015,6.258,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.556679,57.7614,1463430,0.0500,0.02752,0.02752,1.0000,0.0000,0,32.380,202.188,-350.622,0.021,97.834,0.5544,6.519,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.607801,57.8114,1463431,0.0500,0.02697,0.02697,1.0000,0.0000,0,33.656,202.120,-350.167,0.021,98.078,0.6114,6.763,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.658806,57.8614,1463432,0.0500,0.02643,0.02643,1.0000,0.0000,0,34.931,202.049,-349.694,0.021,98.345,0.6722,7.031,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.709123,57.9114,1463433,0.0500,0.02002,0.02002,1.0000,0.0000,0,36.208,201.972,-349.204,0.021,98.600,0.7374,7.286,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.760159,57.9614,1463434,0.0500,0.00639,0.00639,1.0000,0.0000,0,37.499,201.891,-348.697,0.021,98.848,0.8065,7.534,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.810688,58.0114,1463435,0.0500,-0.00991,-0.00991,1.0000,0.0000,0,38.784,201.807,-348.172,0.021,99.016,0.8785,7.702,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.861261,58.0614,1463436,0.0500,-0.02147,-0.02147,1.0000,0.0000,0,40.036,201.721,-347.630,0.021,99.063,0.9521,7.748,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.910792,58.1114,1463437,0.0500,-0.02692,-0.02692,1.0000,0.0000,0,41.261,201.634,-347.070,0.021,98.970,1.0261,7.656,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527293.961374,58.1614,1463438,0.0500,-0.02932,-0.02932,1.0000,0.0000,0,42.469,201.547,-346.494,0.021,98.768,1.0998,7.454,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.011901,58.2114,1463439,0.0500,-0.03168,-0.03168,1.0000,0.0000,0,43.663,201.461,-345.900,0.021,98.490,1.1730,7.175,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.061561,58.2614,1463440,0.0500,-0.03545,-0.03545,1.0000,0.0000,0,44.846,201.375,-345.290,0.021,98.158,1.2450,6.843,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.111906,58.3114,1463441,0.0500,-0.03474,-0.03474,1.0000,0.0000,0,46.020,201.290,-344.663,0.021,97.775,1.3152,6.460,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.162944,58.3614,1463442,0.0500,-0.03405,-0.03405,1.0000,0.0000,0,47.189,201.207,-344.019,0.021,97.357,1.3831,6.043,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.213483,58.4114,1463443,0.0500,-0.03337,-0.03337,1.0000,0.0000,0,48.353,201.127,-343.359,0.021,96.922,1.4484,5.608,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.263527,58.4614,1463444,0.0500,-0.03270,-0.03270,1.0000,0.0000,0,49.513,201.049,-342.682,0.021,96.479,1.5107,5.164,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.314064,58.5114,1463445,0.0500,-0.03205,-0.03205,1.0000,0.0000,0,50.668,200.974,-341.989,0.021,96.031,1.5698,4.716,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.365102,58.5614,1463446,0.0500,-0.03141,-0.03141,1.0000,0.0000,0,51.820,200.902,-341.279,0.021,95.580,1.6253,4.266,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.415205,58.6114,1463447,0.0500,-0.03078,-0.03078,1.0000,0.0000,0,52.969,200.834,-340.553,0.021,95.129,1.6768,3.814,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.465246,58.6614,1463448,0.0500,-0.03016,-0.03016,1.0000,0.0000,0,54.115,200.770,-339.811,0.021,94.677,1.7242,3.363,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.515398,58.7114,1463449,0.0500,-0.02956,-0.02956,1.0000,0.0000,0,55.258,200.709,-339.052,0.021,94.226,1.7671,2.911,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.565440,58.7614,1463450,0.0500,-0.02897,-0.02897,1.0000,0.0000,0,56.255,200.652,-338.277,0.022,93.780,1.8063,2.465,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.615981,58.8114,1463451,0.0500,-0.02839,-0.02839,1.0000,0.0000,0,57.275,200.588,-337.484,0.039,93.280,1.8523,1.966,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.666791,58.8614,1463452,0.0500,-0.02782,-0.02782,1.0000,0.0000,0,58.400,200.544,-336.679,0.046,92.777,1.8779,1.463,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.717866,58.9114,1463453,0.0500,-0.02726,-0.02726,1.0000,0.0000,0,59.537,200.503,-335.859,0.051,92.331,1.9001,1.017,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.769279,58.9614,1463454,0.0500,-0.02672,-0.02672,1.0000,0.0000,0,60.676,200.467,-335.026,0.062,92.084,1.9168,0.770,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.819815,59.0114,1463455,0.0500,-0.02765,-0.02765,1.0000,0.0000,0,61.831,200.442,-334.175,0.071,91.928,1.9226,0.614,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.870850,59.0614,1463456,0.0500,-0.03298,-0.03298,1.0000,0.0000,0,62.978,200.418,-333.308,0.078,91.671,1.9260,0.357,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.920921,59.1114,1463457,0.0500,-0.03232,-0.03232,1.0000,0.0000,0,64.114,200.398,-332.425,0.083,91.306,1.9259,-0.008,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527294.971475,59.1614,1463458,0.0500,-0.03167,-0.03167,1.0000,0.0000,0,65.244,200.382,-331.526,0.087,90.863,1.9214,-0.452,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.022007,59.2114,1463459,0.0500,-0.03104,-0.03104,1.0000,0.0000,0,66.356,200.372,-330.611,0.088,90.371,1.9102,-0.943,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.072931,59.2614,1463460,0.0500,-0.03042,-0.03042,1.0000,0.0000,0,67.353,200.370,-329.684,0.083,89.995,1.8914,-1.319,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.124172,59.3114,1463461,0.0500,-0.02981,-0.02981,1.0000,0.0000,0,68.091,200.372,-328.747,0.072,89.682,1.8678,-1.632,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.175225,59.3614,1463462,0.0500,-0.02922,-0.02922,1.0000,0.0000,0,69.313,200.375,-327.793,0.063,89.236,1.8427,-2.078,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.225755,59.4114,1463463,0.0500,-0.02863,-0.02863,1.0000,0.0000,0,70.364,200.389,-326.819,0.051,88.803,1.8061,-2.512,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.275167,59.4614,1463464,0.0500,-0.02806,-0.02806,1.0000,0.0000,0,71.391,200.408,-325.830,0.032,88.235,1.7646,-3.079,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.326702,59.5114,1463465,0.0500,-0.02750,-0.02750,1.0000,0.0000,0,72.600,200.431,-324.827,0.024,87.697,1.7194,-3.617,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.376809,59.5614,1463466,0.0500,-0.02695,-0.02695,1.0000,0.0000,0,73.780,200.462,-323.809,0.021,87.180,1.6644,-4.134,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.426837,59.6114,1463467,0.0500,-0.02641,-0.02641,1.0000,0.0000,0,74.936,200.504,-322.775,0.020,86.665,1.5992,-4.650,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.476967,59.6614,1463468,0.0500,-0.02588,-0.02588,1.0000,0.0000,0,76.074,200.555,-321.726,0.019,86.148,1.5239,-5.167,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.528015,59.7114,1463469,0.0500,-0.02536,-0.02536,1.0000,0.0000,0,77.197,200.616,-320.662,0.020,85.630,1.4384,-5.685,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527295.579079,59.7614,1463470,0.0500,-0.02486,-0.02486,1.0000,0.0000,0,78.309,200.687,-319.583,0.020,85.112,1.3424,-6.202,3.500,1.4669,1,5,5.0,drowsy,mouse_kb,0
1781527295.629410,59.8114,1463471,0.0500,-0.02436,-0.02436,1.0000,0.0000,0,79.409,200.769,-318.489,0.020,84.593,1.2359,-6.721,3.500,4.0825,1,5,5.0,drowsy,mouse_kb,0
1781527295.679947,59.8614,1463472,0.0500,-0.01211,-0.01211,1.0000,0.0000,0,80.502,200.861,-317.380,0.022,84.071,1.1184,-7.243,3.500,6.7329,1,5,5.0,drowsy,mouse_kb,0
1781527295.730454,59.9114,1463473,0.0500,-0.00599,-0.00599,1.0000,0.0000,0,81.598,200.963,-316.257,0.023,83.611,0.9112,-16.524,3.500,7.1921,1,5,5.0,drowsy,mouse_kb,0
1781527295.780222,59.9614,1463474,0.0500,-0.00293,-0.00293,1.0000,0.0000,0,82.694,201.074,-315.120,0.025,83.247,0.4732,-28.875,3.500,6.7374,1,5,5.0,drowsy,mouse_kb,0
1781527295.830755,60.0114,1463475,0.0500,0.00154,0.00154,1.0000,0.0000,0,83.783,201.194,-313.969,0.028,82.972,-0.1555,-37.776,3.500,6.9661,1,5,5.0,drowsy,mouse_kb,0
1781527295.880839,60.0614,1463476,0.0500,0.00151,0.00151,1.0000,0.0000,0,84.872,201.321,-312.803,0.029,82.776,0.5533,-8.538,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527295.931891,60.1114,1463477,0.0500,0.00442,0.00442,1.0000,0.0000,0,85.959,201.455,-311.624,0.030,82.653,0.3609,-95.650,3.500,0.2709,1,5,5.0,drowsy,mouse_kb,0
1781527295.981927,60.1614,1463478,0.0500,0.00433,0.00433,0.0000,0.0000,0,87.045,201.596,-310.429,0.030,82.591,0.2243,-8.724,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527296.032496,60.2114,1463479,0.0500,0.00424,0.00424,0.0000,0.0000,0,88.068,201.741,-309.220,0.029,82.577,0.0512,-8.738,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527296.082822,60.2614,1463480,0.0500,0.00416,0.00416,0.0000,0.0000,0,88.716,201.890,-308.000,0.028,82.596,0.0040,-145.673,3.500,-7.4314,1,5,5.0,drowsy,mouse_kb,0
1781527296.132919,60.3114,1463481,0.0500,0.00408,0.00408,0.0000,0.0000,0,88.730,202.042,-306.777,0.026,82.638,-0.3053,-8.677,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527296.183179,60.3614,1463482,0.0500,0.00399,0.00399,0.0000,0.0000,0,88.236,202.194,-305.558,0.025,82.694,-0.4853,-8.620,3.500,0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527296.234100,60.4114,1463483,0.0500,0.00391,0.00391,0.0000,0.0000,0,87.405,202.345,-304.348,0.023,82.760,0.1580,-25.753,3.500,-3.5082,1,5,5.0,drowsy,mouse_kb,0
1781527296.284676,60.4614,1463484,0.0500,0.00384,0.00384,0.0000,0.0000,0,86.346,202.495,-303.152,0.022,82.830,-0.3318,-22.145,3.500,-3.5082,1,5,5.0,drowsy,mouse_kb,0
1781527296.336213,60.5114,1463485,0.0500,0.00376,0.00376,0.0000,0.0000,0,85.134,202.642,-301.972,0.021,82.904,-0.7461,-18.396,3.500,-3.3284,1,5,5.0,drowsy,mouse_kb,0
1781527296.386746,60.5614,1463486,0.0500,0.00368,0.00368,0.0000,0.0000,0,83.820,202.787,-300.810,0.021,82.979,-1.0820,-14.547,3.500,-2.0704,1,5,5.0,drowsy,mouse_kb,0
1781527296.438419,60.6114,1463487,0.0500,0.00361,0.00361,0.0000,0.0000,0,82.441,202.928,-299.666,0.021,83.054,-1.3382,-10.637,3.500,-0.7921,1,5,5.0,drowsy,mouse_kb,0
1781527296.488945,60.6614,1463488,0.0500,0.00354,0.00354,0.0000,0.0000,0,81.022,203.066,-298.541,0.021,83.130,-1.5187,-8.184,3.500,-0.0000,1,5,5.0,drowsy,mouse_kb,0
1781527296.538986,60.7114,1463489,0.0500,0.00347,0.00347,0.0000,0.0000,0,79.581,203.201,-297.436,0.021,83.206,-1.6787,-8.109,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527296.589435,60.7614,1463490,0.0500,0.00340,0.00340,0.0000,0.0000,0,78.130,203.332,-296.351,0.022,83.280,-1.6653,171.966,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527296.639256,60.8114,1463491,0.0500,0.00333,0.00333,0.0000,0.0000,0,76.679,203.460,-295.285,0.022,83.354,-1.5134,172.039,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527296.689401,60.8614,1463492,0.0500,0.00326,0.00326,0.0000,0.0000,0,75.235,203.584,-294.240,0.022,83.425,-1.3655,172.111,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527296.738236,60.9114,1463493,0.0500,0.00320,0.00320,0.0000,0.0000,0,73.803,203.704,-293.214,0.022,83.495,-1.2218,172.181,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527296.789766,60.9614,1463494,0.0500,0.00313,0.00313,0.0000,0.0000,0,72.387,203.821,-292.207,0.022,83.563,-1.0819,172.249,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
1781527296.840331,61.0114,1463495,0.0500,0.00307,0.00307,0.0000,0.0000,0,70.988,203.934,-291.220,0.022,83.629,-0.9460,172.314,3.500,0.0000,0,5,5.0,drowsy,mouse_kb,0
