wall_time,sim_time,frame,dt,steer_raw,steer_cmd,throttle,brake,reverse,speed_kmh,loc_x,loc_y,loc_z,yaw,cte,heading_err_deg,lane_width,curvature,on_junction,kss,sleep_hours,session_type,input_device,event_flag
1781528280.520881,1031.3133,1497655,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.096,11.669,-68.634,-0.002,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.571611,1031.3633,1497656,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.068,11.669,-68.634,-0.001,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.621533,1031.4133,1497657,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.048,11.669,-68.634,0.000,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.671726,1031.4633,1497658,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.033,11.669,-68.634,0.001,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.722493,1031.5133,1497659,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.023,11.669,-68.634,0.001,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.773459,1031.5633,1497660,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.015,11.669,-68.634,0.001,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.824099,1031.6133,1497661,0.0500,0.00000,0.00000,1.0000,0.0000,0,0.010,11.669,-68.634,0.001,-90.225,0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.875152,1031.6633,1497662,0.0500,0.00000,0.00000,1.0000,0.0000,0,1.375,11.669,-68.641,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.925915,1031.7133,1497663,0.0500,0.00000,0.00000,1.0000,0.0000,0,4.590,11.669,-68.688,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528280.975271,1031.7633,1497664,0.0500,0.00000,0.00000,1.0000,0.0000,0,7.047,11.669,-68.773,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.026796,1031.8133,1497665,0.0500,0.00000,0.00000,1.0000,0.0000,0,9.100,11.668,-68.889,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.076898,1031.8633,1497666,0.0500,0.00000,0.00000,1.0000,0.0000,0,10.788,11.668,-69.029,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.126948,1031.9133,1497667,0.0500,0.00000,0.00000,1.0000,0.0000,0,12.290,11.667,-69.192,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.176028,1031.9633,1497668,0.0500,0.00000,0.00000,1.0000,0.0000,0,13.676,11.666,-69.374,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.226384,1032.0133,1497669,0.0500,0.00000,0.00000,1.0000,0.0000,0,14.995,11.665,-69.575,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.276925,1032.0633,1497670,0.0500,0.00000,0.00000,1.0000,0.0000,0,16.275,11.665,-69.794,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.326208,1032.1133,1497671,0.0500,0.00000,0.00000,1.0000,0.0000,0,17.531,11.664,-70.031,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.377743,1032.1633,1497672,0.0500,0.00000,0.00000,1.0000,0.0000,0,18.775,11.663,-70.285,0.001,-90.225,0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.428256,1032.2133,1497673,0.0500,0.00000,0.00000,1.0000,0.0000,0,19.823,11.662,-70.555,0.001,-90.225,0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.477789,1032.2633,1497674,0.0500,0.00000,0.00000,1.0000,0.0000,0,20.045,11.661,-70.831,0.002,-90.225,0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.528833,1032.3133,1497675,0.0500,0.00000,0.00000,1.0000,0.0000,0,20.814,11.659,-71.116,0.002,-90.225,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.579877,1032.3633,1497676,0.0500,0.00000,0.00000,1.0000,0.0000,0,21.646,11.658,-71.411,0.002,-90.225,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.629689,1032.4133,1497677,0.0500,0.00000,0.00000,1.0000,0.0000,0,22.802,11.657,-71.722,0.002,-90.226,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.680910,1032.4633,1497678,0.0500,0.00000,0.00000,1.0000,0.0000,0,23.895,11.656,-72.047,0.001,-90.226,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.729952,1032.5133,1497679,0.0500,0.00000,0.00000,1.0000,0.0000,0,25.234,11.654,-72.390,0.001,-90.224,-0.0000,0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.781058,1032.5633,1497680,0.0500,0.00000,0.00000,1.0000,0.0000,0,26.462,11.653,-72.751,0.001,-90.220,-0.0001,0.005,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.832089,1032.6133,1497681,0.0500,0.00000,0.00000,1.0000,0.0000,0,27.928,11.652,-73.131,0.001,-90.227,-0.0000,-0.002,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.882619,1032.6633,1497682,0.0500,0.00000,0.00000,1.0000,0.0000,0,29.201,11.650,-73.529,0.001,-90.228,-0.0000,-0.003,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.932661,1032.7133,1497683,0.0500,0.00000,0.00000,1.0000,0.0000,0,30.659,11.648,-73.947,0.001,-90.223,-0.0000,0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528281.983196,1032.7633,1497684,0.0500,0.00000,0.00000,1.0000,0.0000,0,31.976,11.647,-74.384,0.001,-90.224,-0.0000,0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.033235,1032.8133,1497685,0.0500,0.00000,0.00000,1.0000,0.0000,0,33.472,11.645,-74.840,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.084368,1032.8633,1497686,0.0500,0.00000,0.00000,1.0000,0.0000,0,34.894,11.643,-75.317,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.135417,1032.9133,1497687,0.0500,0.00000,0.00000,1.0000,0.0000,0,36.288,11.641,-75.813,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.184949,1032.9633,1497688,0.0500,0.00000,0.00000,1.0000,0.0000,0,37.599,11.639,-76.328,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.236615,1033.0133,1497689,0.0500,0.00000,0.00000,1.0000,0.0000,0,38.874,11.637,-76.861,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.286149,1033.0633,1497690,0.0500,0.00000,0.00000,1.0000,0.0000,0,40.114,11.635,-77.412,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.337701,1033.1133,1497691,0.0500,0.00000,0.00000,1.0000,0.0000,0,41.333,11.632,-77.979,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.387730,1033.1633,1497692,0.0500,0.00000,0.00000,1.0000,0.0000,0,42.536,11.630,-78.563,0.001,-90.225,-0.0000,0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.437842,1033.2133,1497693,0.0500,0.00000,0.00000,1.0000,0.0000,0,43.728,11.628,-79.164,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.487871,1033.2633,1497694,0.0500,0.00000,0.00000,1.0000,0.0000,0,44.911,11.625,-79.781,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.539504,1033.3133,1497695,0.0500,0.00000,0.00000,1.0000,0.0000,0,46.087,11.623,-80.414,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.589333,1033.3633,1497696,0.0500,0.00000,0.00000,1.0000,0.0000,0,47.258,11.620,-81.064,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.639583,1033.4133,1497697,0.0500,0.00000,0.00000,1.0000,0.0000,0,48.424,11.618,-81.730,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.690124,1033.4633,1497698,0.0500,0.00000,0.00000,1.0000,0.0000,0,49.586,11.615,-82.413,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.740584,1033.5133,1497699,0.0500,0.00000,0.00000,1.0000,0.0000,0,50.745,11.612,-83.111,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.790887,1033.5633,1497700,0.0500,0.00000,0.00000,1.0000,0.0000,0,51.901,11.610,-83.825,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.842213,1033.6133,1497701,0.0500,0.00000,0.00000,1.0000,0.0000,0,53.054,11.607,-84.556,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.891752,1033.6633,1497702,0.0500,0.00000,0.00000,1.0000,0.0000,0,54.204,11.604,-85.302,0.001,-90.225,-0.0000,-0.000,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.942596,1033.7133,1497703,0.0500,0.00000,0.00000,1.0000,0.0000,0,55.351,11.601,-86.065,0.001,-90.225,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528282.992141,1033.7633,1497704,0.0500,0.00000,0.00000,1.0000,0.0000,0,56.496,11.598,-86.843,0.001,-90.225,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.042389,1033.8133,1497705,0.0500,0.00000,0.00000,1.0000,0.0000,0,57.638,11.595,-87.637,0.001,-90.225,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.092944,1033.8633,1497706,0.0500,0.00000,0.00000,1.0000,0.0000,0,58.778,11.591,-88.447,0.001,-90.226,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.143166,1033.9133,1497707,0.0500,0.00000,0.00000,1.0000,0.0000,0,59.916,11.588,-89.273,0.001,-90.226,-0.0000,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.193703,1033.9633,1497708,0.0500,0.00000,0.00000,1.0000,0.0000,0,61.051,11.585,-90.115,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.243757,1034.0133,1497709,0.0500,0.00000,0.00000,1.0000,0.0000,0,62.183,11.581,-90.972,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.293849,1034.0633,1497710,0.0500,0.00000,0.00000,1.0000,0.0000,0,63.313,11.578,-91.845,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.343895,1034.1133,1497711,0.0500,0.00000,0.00000,1.0000,0.0000,0,64.441,11.575,-92.734,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.394423,1034.1633,1497712,0.0500,0.00000,0.00000,1.0000,0.0000,0,65.566,11.571,-93.638,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.445018,1034.2133,1497713,0.0500,0.00000,0.00000,1.0000,0.0000,0,66.689,11.567,-94.558,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.495544,1034.2633,1497714,0.0500,0.00000,0.00000,1.0000,0.0000,0,67.810,11.564,-95.494,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.546669,1034.3133,1497715,0.0500,0.00000,0.00000,1.0000,0.0000,0,68.928,11.560,-96.445,0.001,-90.226,-0.0001,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.596711,1034.3633,1497716,0.0500,0.00000,0.00000,1.0000,0.0000,0,70.044,11.556,-97.411,0.001,-90.226,-0.0002,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.647935,1034.4133,1497717,0.0500,0.00000,0.00000,1.0000,0.0000,0,71.158,11.552,-98.394,0.001,-90.226,-0.0002,-0.001,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528283.696555,1034.4633,1497718,0.0500,0.00000,0.00000,1.0000,0.0000,0,72.269,11.548,-99.391,0.001,-90.226,-0.0002,-0.001,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528283.747086,1034.5133,1497719,0.0500,0.00000,0.00000,1.0000,0.0000,0,73.377,11.544,-100.404,0.001,-90.226,-0.0002,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528283.797702,1034.5633,1497720,0.0500,0.00000,0.00000,1.0000,0.0000,0,74.484,11.540,-101.432,0.001,-90.226,-0.0002,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528283.849010,1034.6133,1497721,0.0500,0.00000,0.00000,1.0000,0.0000,0,75.588,11.536,-102.476,0.001,-90.227,-0.0003,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528283.897716,1034.6633,1497722,0.0500,0.00000,0.00000,1.0000,0.0000,0,76.690,11.532,-103.535,0.001,-90.227,-0.0003,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528283.949265,1034.7133,1497723,0.0500,0.00000,0.00000,1.0000,0.0000,0,77.789,11.528,-104.609,0.001,-90.227,-0.0003,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528283.998932,1034.7633,1497724,0.0500,0.00000,0.00000,1.0000,0.0000,0,78.886,11.523,-105.699,0.001,-90.227,-0.0004,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.049471,1034.8133,1497725,0.0500,0.00000,0.00000,1.0000,0.0000,0,79.981,11.519,-106.804,0.001,-90.227,-0.0004,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.099036,1034.8633,1497726,0.0500,0.00000,0.00000,1.0000,0.0000,0,81.073,11.515,-107.924,0.001,-90.227,-0.0004,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.149562,1034.9133,1497727,0.0500,0.00000,0.00000,1.0000,0.0000,0,82.163,11.510,-109.059,0.001,-90.227,-0.0005,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.201158,1034.9633,1497728,0.0500,0.00000,0.00000,1.0000,0.0000,0,83.250,11.506,-110.209,0.001,-90.227,-0.0005,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.252690,1035.0133,1497729,0.0500,0.00000,0.00000,1.0000,0.0000,0,84.336,11.501,-111.374,0.001,-90.227,-0.0005,-0.002,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.302736,1035.0633,1497730,0.0500,0.00000,0.00000,1.0000,0.0000,0,85.419,11.496,-112.555,0.001,-90.227,-0.0006,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.353272,1035.1133,1497731,0.0500,0.00000,0.00000,1.0000,0.0000,0,86.499,11.491,-113.750,0.001,-90.228,-0.0006,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.403810,1035.1633,1497732,0.0500,0.00000,0.00000,1.0000,0.0000,0,87.577,11.487,-114.960,0.001,-90.228,-0.0007,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.453860,1035.2133,1497733,0.0500,0.00000,0.00000,1.0000,0.0000,0,88.653,11.482,-116.186,0.001,-90.228,-0.0007,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.503837,1035.2633,1497734,0.0500,0.00000,0.00000,1.0000,0.0000,0,89.727,11.477,-117.426,0.001,-90.228,-0.0008,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.553381,1035.3133,1497735,0.0500,0.00000,0.00000,1.0000,0.0000,0,90.798,11.472,-118.681,0.001,-90.228,-0.0008,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.603980,1035.3633,1497736,0.0500,0.00000,0.00000,1.0000,0.0000,0,91.867,11.467,-119.951,0.001,-90.228,-0.0009,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.655600,1035.4133,1497737,0.0500,0.00000,0.00000,1.0000,0.0000,0,92.934,11.462,-121.236,0.001,-90.228,-0.0010,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.705734,1035.4633,1497738,0.0500,0.00000,0.00000,1.0000,0.0000,0,93.998,11.457,-122.535,0.001,-90.228,-0.0010,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.756897,1035.5133,1497739,0.0500,0.00000,0.00000,1.0000,0.0000,0,95.060,11.451,-123.850,0.001,-90.228,-0.0011,-0.003,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.806957,1035.5633,1497740,0.0500,0.00000,0.00000,1.0000,0.0000,0,96.120,11.446,-125.179,0.001,-90.228,-0.0012,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.858808,1035.6133,1497741,0.0500,0.00000,0.00000,1.0000,0.0000,0,97.177,11.441,-126.523,0.001,-90.228,-0.0013,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.908759,1035.6633,1497742,0.0500,0.00000,0.00000,1.0000,0.0000,0,98.232,11.435,-127.881,0.001,-90.229,-0.0013,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528284.958892,1035.7133,1497743,0.0500,0.00000,0.00000,1.0000,0.0000,0,99.285,11.430,-129.254,0.001,-90.229,-0.0014,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.008933,1035.7633,1497744,0.0500,0.00000,0.00000,1.0000,0.0000,0,100.335,11.424,-130.642,0.001,-90.229,-0.0015,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.058993,1035.8133,1497745,0.0500,0.00000,0.00000,1.0000,0.0000,0,101.383,11.419,-132.044,0.001,-90.229,-0.0016,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.110095,1035.8633,1497746,0.0500,0.00000,0.00000,1.0000,0.0000,0,102.429,11.413,-133.461,0.001,-90.229,-0.0017,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.161640,1035.9133,1497747,0.0500,0.00000,0.00000,1.0000,0.0000,0,103.472,11.407,-134.892,0.001,-90.229,-0.0018,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.212178,1035.9633,1497748,0.0500,0.00000,0.00000,1.0000,0.0000,0,104.514,11.402,-136.338,0.001,-90.229,-0.0019,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.261711,1036.0133,1497749,0.0500,0.00000,0.00000,1.0000,0.0000,0,105.553,11.396,-137.798,0.001,-90.229,-0.0020,-0.004,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.312247,1036.0633,1497750,0.0500,0.00000,0.00000,1.0000,0.0000,0,106.589,11.390,-139.273,0.001,-90.229,-0.0021,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.362789,1036.1133,1497751,0.0500,0.00000,0.00000,1.0000,0.0000,0,107.623,11.384,-140.762,0.001,-90.229,-0.0022,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.412325,1036.1633,1497752,0.0500,0.00000,0.00000,1.0000,0.0000,0,108.655,11.378,-142.265,0.001,-90.230,-0.0023,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.462864,1036.2133,1497753,0.0500,0.00000,0.00000,1.0000,0.0000,0,109.685,11.372,-143.783,0.001,-90.230,-0.0024,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.512396,1036.2633,1497754,0.0500,0.00000,0.00000,1.0000,0.0000,0,110.713,11.366,-145.315,0.001,-90.230,-0.0025,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.562938,1036.3133,1497755,0.0500,0.00000,0.00000,1.0000,0.0000,0,111.738,11.360,-146.861,0.001,-90.230,-0.0026,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.613122,1036.3633,1497756,0.0500,0.00000,0.00000,1.0000,0.0000,0,112.761,11.353,-148.422,0.001,-90.230,-0.0028,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.663654,1036.4133,1497757,0.0500,0.00000,0.00000,1.0000,0.0000,0,113.781,11.347,-149.996,0.001,-90.230,-0.0029,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.713190,1036.4633,1497758,0.0500,0.00000,0.00000,1.0000,0.0000,0,114.800,11.341,-151.585,0.001,-90.230,-0.0030,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.763721,1036.5133,1497759,0.0500,0.00000,0.00000,1.0000,0.0000,0,115.816,11.334,-153.188,0.001,-90.230,-0.0032,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.814254,1036.5633,1497760,0.0500,0.00000,0.00000,1.0000,0.0000,0,116.830,11.328,-154.805,0.001,-90.230,-0.0033,-0.005,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.864793,1036.6133,1497761,0.0500,0.00000,0.00000,1.0000,0.0000,0,117.841,11.321,-156.436,0.001,-90.230,-0.0034,-0.006,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.915329,1036.6633,1497762,0.0500,0.00000,0.00000,1.0000,0.0000,0,118.850,11.315,-158.081,0.001,-90.230,-0.0036,-0.006,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528285.965870,1036.7133,1497763,0.0500,0.00000,0.00000,1.0000,0.0000,0,119.857,11.308,-159.740,0.001,-90.231,-0.0037,-0.006,3.500,0.0000,0,1,9.0,alert,mouse_kb,0
1781528286.016407,1036.7633,1497764,0.0500,0.00000,0.00000,1.0000,0.0000,0,120.862,11.301,-161.413,0.001,-90.231,-0.0039,-0.006,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528286.066942,1036.8133,1497765,0.0500,0.00000,0.00000,1.0000,0.0000,0,121.860,11.294,-163.100,0.001,-90.231,-0.0041,-0.006,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528286.117658,1036.8633,1497766,0.0500,0.00000,0.00000,1.0000,0.0000,0,122.850,11.288,-164.801,0.001,-90.231,-0.0042,-0.006,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528286.168276,1036.9133,1497767,0.0500,0.00000,0.00000,1.0000,0.0000,0,123.831,11.281,-166.515,0.001,-90.231,-0.0044,-0.006,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528286.217815,1036.9633,1497768,0.0500,0.00000,0.00000,1.0000,0.0000,0,124.801,11.274,-168.243,0.001,-90.231,-0.0046,-0.006,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
1781528286.269268,1037.0133,1497769,0.0500,0.00000,0.00000,1.0000,0.0000,0,125.758,11.267,-169.984,0.001,-90.231,-0.0047,-0.006,3.500,0.0000,1,1,9.0,alert,mouse_kb,0
